MAT_NO,ORDER_NO,WHOLE_BACKLOG,FIN_CUT_TIME,SLAB_THICK,SLAB_LEN,SLAB_WIDTH,WIDTH_TOP_SLAB,WIDTH_BOT_SLAB,SLAB_WT,SLAB_DEST,BG_MAT_STATUS,STOCK_NO,ST_NO,QUALITY_GRADE,ORDER_STATUS,ORDER_TYPE_CODE,INNER_DELIVY_DATE,DELIVY_WEEK_FLAG,
1728692840700,M7FC004541,20030017100000000,20171007092900,224,9.5,1244,1220,1240,21.08,08,01,S25,YY000000,1,41,QZA,20171031,Y,
1728692845100,M7FC004425,20030005100000000,20171007082628,230,9.8,1100,1100,1000,19.2,08,01,S29,DU6220A1,1,41,QZA,20171031,Y,
1728692845300,M7DC004745,20030005700000000,20171007085456,230,8.4,1200,1250,1200,18.5,08,01,S21,DU6220A1,1,41,QZA,20171031,Y,
1728692845400,M7DC004681,20030005700000000,20171007090325,230,8.389,1250,1250,1250,19.05,08,01,S21,DU6220A1,1,41,QZA,20171031,Y,
1728692845500,M7DC004639,20030005700000000,20171007091330,230,10.08,1250,1250,1250,22.82,08,01,S21,DU6220A1,1,41,QZA,20171031,Y,
1728692845600,M7DC004639,20030005700000000,20171007092000,224,8.72,1244,1250,1250,19.05,08,01,S25,DU6220A1,1,41,QZA,20171031,Y,
1728692845700,M7DC004804,20030005700000000,20171007092900,230,9,1250,1250,1250,20.45,08,10,S29,DU6220A1,1,41,QZA,20171130,C,
1728692940100,M7DC004695,20030005700000000,20171007045500,222,10.7,1235,1165,1235,23,08,10,H33,DU6220A1,1,43,QZA,20171031,C,
1728693040100,M7DC004681,20030005700000000,20171007060020,230,10.27,1050,1050,1092,19.55,08,00,S21,DU6220A1,1,41,QZA,20171031,Y,
1728693045100,M7DC004639,20030005700000000,20171007055944,230,10.28,1050,1050,1104,19.56,08,00,S21,DU6220A1,1,41,QZA,20171031,Y,
1728693140100,M7KC002124,20030005100000000,20171007070654,230,10.33,1050,1000,1050,19.65,08,00,S21,DU6220A1,1,43,QZA,20171031,Y,
1728693140800,M7KC002124,20030005100000000,20171007081314,226,9.18,1030,1030,1000,16.39,08,01,S21,DU6220A1,1,43,QZA,20171031,Y,
1728693145100,M7FC004615,20030005100000000,20171007070603,230,10.36,1050,1000,1050,19.71,08,00,S21,DU6220A1,1,33,QZA,20171130,Y,
1728693145200,M7FC004607,20030005100000000,20171007071408,230,10.36,1000,1000,1000,18.52,08,10,S21,DU6220A1,1,33,QZA,20171130,Y,
1728693145300,M7KC002164,20030005100000000,20171007072234,230,10.37,1000,1000,1000,18.54,08,10,S21,DU6220A1,1,41,QZA,20171031,Y,
1728693145400,M7FC004425,20030005100000000,20171007073250,230,10.365,1000,1000,1000,18.8,08,10,H33,DU6220A1,1,41,QZA,20171031,Y,
1728693145500,M7FC004615,20030005100000000,20171007074315,230,10.51,1000,1000,1000,18.82,08,10,S21,DU6220A1,1,33,QZA,20171130,Y,
1728693145600,M7KC002164,20030005100000000,20171007075355,230,10.33,1000,1000,1000,18.8,08,02,H33,DU6220A1,1,41,QZA,20171031,Y,
1728693145800,M7FC004615,20030005100000000,20171007081330,226,9.48,1015,1015,1000,16.89,08,00,S21,DU6220A1,1,33,QZA,20171130,Y,
1728693240100,O7B0001063,20020002200000200,20171009022400,226,10.02,1146,1050,1146,19.42,03,11,H32,AT3482D1,1,43,QZA,20171031,C,
1728693240200,LK3BL37016,20030003040000030,20171009023752,224,10.022,1044,1000,1044,17.77,08,12,H33,AT3482D1,1,42,QZA,20171020,A,
1728693240600,M7KC002364,20030005100000000,20171009031800,226,10.78,996,1000,1000,19.13,08,00,S21,AT3482D1,1,42,QZA,20171031,Y,
1728693245600,L7KC002819,2003000304000000D,20171009031600,226,8.5,1446,1450,1450,23.88,08,01,S25,AT3482D1,1,41,QZA,20171031,C,
1728693440500,LK3BL37016,20030003040000030,20171009011412,226,10.787,1146,1150,1150,21.76,08,12,H33,AT3482D1,1,42,QZA,20171020,A,
1728693440600,LK3BL37017,20030003040000030,20171009012236,226,10.788,1146,1150,1150,21.72,08,12,H33,AT3482D1,1,43,QZA,20171020,A,
1728693445100,L7KC002821,20030003040000030,20171009003441,226,10.78,1446,1446,1446,27.51,08,01,S25,AT3482D1,1,43,QZA,20171031,C,
1728693640100,,20030011100000020,20171008193339,222,10.79,1190,1190,1150,21.78,08,09,S21,GT4444C1,1,,,,,
1728693645100,,20030011100000030,20171008193329,222,10.79,1442,1408,1442,27.14,08,09,S21,GT4444C1,1,,,,,
1728693740200,M7DC004749,2003002010000000D,20171009050726,226,8.095,1246,1250,1250,17.9,08,10,H33,AT3485D1,1,43,QZA,20171031,Y,
1728693740300,M7EC010551,20030011100000020,20171009051704,226,9.38,1246,1250,1250,20.65,08,10,H33,AT3485D1,1,41,QZA,20171130,C,
1728693740400,M7EC010551,20030011100000020,20171009052700,226,10.19,1246,1250,1250,22.61,08,00,S21,AT3485D1,1,41,QZA,20171130,C,
1728693740500, ,20030011100000020,20171009053800,224,10.79,1244,1250,1250,23.68,08,09,S21,YY000000,1,,,,,
1728693745700, ,20030011100000020,20171009053400,224,10.78,1344,1350,1350,25.58,08,09,S21,YY000000,1,,,,,
1728693840600,M7EC010551,20030011100000020,20171008215153,224,9.25,1244,1250,1250,20.38,08,10,H33,AT3485D1,1,41,QZA,20171130,C,
1728693845600,L7EC010755,200300050C0000000,20171008215141,224,9.63,1344,1350,1350,22.91,08,10,H33,AT3485D1,1,43,QZA,20171031,Y,
1728693940100, ,20031020100000030,20171009032700,226,10.78,996,1000,1000,19.13,08,09,S21,AT3485D1,1,,,,,
1728693945100,M7EC010219,20030011100000030,20171009032521,226,10.8,1446,1450,1450,27.81,08,00,S21,AT3485D1,1,43,QZA,20171031,C,
1728694050100, ,20020002030030000,20171009093700,222,9,1192,1200,1200,18.75,03,09,S25,YY000000,1,,,,,
1728694050200,TK1B646002,20020002030030000,20171009094600,222,9.98,1192,1200,1200,20.81,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694050300,TK1B646002,20020002030030000,20171009095500,222,9.98,1192,1200,1200,20.8,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694050400,TK1B646002,20020002030030000,20171009100400,222,9.97,1192,1200,1200,20.77,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694050500,TK1B646002,20020002030030000,20171009101300,222,9.98,1192,1200,1200,20.8,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694050600,TK1B646002,20020002030030000,20171009102200,222,9.97,1192,1200,1200,20.76,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694050700,O7D0001488,20020002200000200,20171009103200,222,9.97,1192,1200,1200,20.75,03,10,H32,AQ1060H5,1,33,QZA,20171130,C,
1728694055100, ,20020002030030000,20171009093600,222,9,1192,1200,1200,18.75,03,09,S25,YY000000,1,,,,,
1728694055200,TK1B646002,20020002030030000,20171009094500,222,9.97,1192,1200,1200,20.79,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694055300,TK1B646002,20020002030030000,20171009095400,222,9.98,1192,1200,1200,20.78,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694055400,TK1B646002,20020002030030000,20171009100300,222,9.97,1192,1200,1200,20.76,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694055500,TK1B646002,20020002030030000,20171009101200,222,9.97,1192,1200,1200,20.77,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694055600,TK1B646002,20020002030030000,20171009102100,222,9.98,1192,1200,1200,20.82,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694055700,O7D0001483,20020002300000200,20171009103100,222,9.98,1192,1200,1200,20.79,03,11,H32,AQ1060H5,1,43,QZA,20171130,C,
1728694150100,O7D0001483,20020002300000200,20171009104100,222,9.98,1192,1200,1200,20.8,03,11,H32,AQ1060H5,1,43,QZA,20171130,C,
1728694150200,TK1B646001,20020002030030000,20171009105100,222,9.97,1192,1200,1200,20.77,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694150300,TK1B646001,20020002030030000,20171009110300,222,9.97,1192,1200,1200,20.78,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694150400,TK1B646001,20020002030030000,20171009111400,222,9.97,1192,1200,1200,20.76,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694150500,TK1B646001,20020002030030000,20171009112500,222,9.98,1192,1200,1200,20.8,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694150600,TK1B646001,20020002030030000,20171009113600,222,9.97,1192,1200,1200,20.76,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694150700,O7D0001477,20020002300000200,20171009114900,222,9.97,1192,1200,1200,20.77,03,11,H32,AQ1060H5,1,43,QZA,20171031,Y,
1728694155100,O7D0001477,20020002300000200,20171009104000,222,9.97,1192,1200,1200,20.78,03,11,H32,AQ1060H5,1,43,QZA,20171031,Y,
1728694155200,TK1B646002,20020002030030000,20171009105000,222,9.97,1192,1200,1200,20.77,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694155300,TK1B646002,20020002030030000,20171009110100,222,9.97,1192,1200,1200,20.75,03,11,H32,DI1062G1,1,43,QZA,20171005,A,
1728694155400,TK1B633001,20030002030030000,20171009111200,222,9.97,1192,1200,1200,20.77,08,10,H32,DI1062G1,1,41,QZA,20171010,A,
1728694155500,TK1B633001,20030002030030000,20171009112300,222,9.97,1192,1200,1200,20.76,08,10,H32,DI1062G1,1,41,QZA,20171010,A,
1728694155600,TK1B633001,20030002030030000,20171009113500,222,9.97,1192,1200,1200,20.72,08,10,H32,DI1062G1,1,41,QZA,20171010,A,
1728694155700,O7D0001477,20020002300000200,20171009114700,222,9.97,1192,1200,1200,20.76,03,11,H32,AQ1060H5,1,43,QZA,20171031,Y,
1728694250100,O7D0001477,20020002300000200,20171009120200,222,9.98,1192,1200,1200,20.8,03,11,H32,AQ1060H5,1,43,QZA,20171031,Y,
1728694250200,TK1B633001,20030002030030000,20171009121400,222,9.97,1192,1200,1200,20.77,08,10,H32,DI1062G1,1,41,QZA,20171010,A,
1728694250300,TK1B633001,20030002030030000,20171009122200,222,9.98,1192,1200,1200,20.81,08,10,H32,DI1062G1,1,41,QZA,20171010,A,
1728694250400,TK1B633001,20030002030030000,20171009122900,222,9.98,1192,1200,1200,20.8,08,10,H32,DI1062G1,1,41,QZA,20171010,A,
1728694250500,O7D0001482,20020002300000200,20171009123400,222,8.06,1192,1200,1200,16.79,03,11,H32,AQ1060H5,1,43,QZA,20171130,C,
1728694250600,O7D0001476,20020002300000200,20171009124100,222,8.3,1192,1200,1200,17.3,03,11,H32,AP0961E1,1,43,QZA,20171031,Y,
1728694255100,O7D0001477,20020002300000200,20171009120100,222,9.96,1192,1200,1200,20.75,03,11,H32,AQ1060H5,1,43,QZA,20171031,Y,
1728694255200,TK1B633001,20030002030030000,20171009121200,222,9.98,1192,1200,1200,20.8,08,10,H32,DI1062G1,1,41,QZA,20171010,A,
1728694255300,TK1B633001,20030002030030000,20171009122100,222,9.98,1192,1200,1200,20.8,08,10,H32,DI1062G1,1,41,QZA,20171010,A,
1728694255400,TK1B633001,20030002030030000,20171009122800,222,9.97,1192,1200,1200,20.77,08,10,H32,DI1062G1,1,41,QZA,20171010,A,
1728694255500,O7B0001155,20020002300000300,20171009123400,222,9.69,1192,1200,1200,20.42,03,11,H32,AQ1060H5,1,44,QZA,20171130,C,
1728694255600,O7D0001476,20020002300000200,20171009124100,222,8.7,1192,1200,1200,18.13,03,11,H32,AP0961E1,1,43,QZA,20171031,Y,
1728694660100,O7D0001477,20020002300000200,20171007004758,230,10.11,1300,1200,1300,22.85,03,01,H32,AP2450E5,1,43,QZA,20171031,Y,
1728694660700,T7E0001282,20020002030050050,20171007014042,230,10.57,1100,1100,1100,21.12,03,11,H32,DQ2360I5,1,43,QZA,20170930,Y,
1728694665100,O7D0001477,20020002300000200,20171007004934,230,10.12,1300,1200,1300,22.68,03,01,H32,AP2450E5,1,43,QZA,20171031,Y,
1728694760300,T7E0001375,20020002030050050,20171007021000,230,10.8,1050,1050,1050,20.56,03,00,S21,DQ2360I5,1,43,QZA,20171031,C,
1728694760400,T7E0001376,20020002030050050,20171007022020,230,10.8,1050,1050,1050,20.56,03,00,S21,DQ2360I5,1,43,QZA,20171031,C,
1728694760500,T7E0001462,20020002030050000,20171007023038,230,10.8,1050,1050,1050,20.56,03,00,S21,DQ2360I5,1,43,QZA,20171031,C,
1728694760600,T7E0001462,20020002030050000,20171007024058,230,10.8,1050,1050,1050,20.57,03,00,S21,DQ2360I5,1,43,QZA,20171031,C,
1728694760700,TK1B658004,20020002030050000,20171007024901,230,8.42,1050,1050,1050,16.02,03,00,S21,DQ2360I5,1,43,QZA,20171010,A,
1728694760800, ,20020002030050000,20171007025915,230,10.8,1050,1050,1050,20.56,03,09,S21,YY000000,1,,,,,
1728694765200,TK1B666005,20020002030050000,20171007020224,230,10.82,1050,1050,1050,20.6,03,00,S21,DQ2360I5,1,43,QZA,20171026,A,
1728694765300,TK1B666005,20020002030050000,20171007021244,230,10.82,1050,1050,1050,20.6,03,00,S21,DQ2360I5,1,43,QZA,20171026,A,
1728694765400,TK1B666001,20020002030050000,20171007022304,230,10.82,1050,1050,1050,20.6,03,00,S21,DQ2360I5,1,41,QZA,20171026,A,
1728694765500,T7E0001462,20020002030050000,20171007023328,230,10.82,1050,1050,1050,20.6,03,00,S21,DQ2360I5,1,43,QZA,20171031,C,
1728694765600,TK1B666006,20020002030050000,20171007024348,230,10.83,1050,1050,1050,20.61,03,00,S21,DQ2360I5,1,43,QZA,20171026,A,
1728694765700,,20020002030050050,20171007025410,230,10.82,1050,1050,1050,20.6,03,09,S21,YY000000,1,,,,,
1728694960100, ,20020000000000000,20171006181700,222,8.5,1242,1250,1250,18.51,03,09,H32,DT0144D1,1,,,,,
1728694965100,,20020002040000000,20171006182000,222,8.5,1242,1250,1250,21.15,03,09,S25,YY000000,1,,,,,
1728695365800,,20020002300000200,20171007060929,230,9.44,1050,1050,1050,18.03,03,19,H32,AP1056E1,1,,,,,
1728695465200,TK2BC81002,20020002039090000,20171007042405,230,10.83,1050,1050,1050,20.84,03,11,H32,AQ1351H5,1,41,QZA,20171130,A,
1728695465300,TK2BC81002,20020002039090000,20171007043141,230,10.82,1050,1050,1050,20.75,03,11,H32,AQ1351H5,1,41,QZA,20171130,A,
1728695465400,TK2BC81002,20020002039090000,20171007043900,230,10.83,1050,1050,1050,20.75,03,11,H32,AQ1351H5,1,41,QZA,20171130,A,
1728695465500,TK2BC81002,20020002039090000,20171007044600,230,10.82,1050,1050,1050,20.75,03,11,H32,AQ1351H5,1,41,QZA,20171130,A,
1728695465700,TK2BC81002,20020002039090000,20171007050205,230,10.82,1050,1050,1050,20.71,03,11,H32,AQ1351H5,1,41,QZA,20171130,A,
1728695560100,,20020002039090000,20171007030800,230,10.8,1050,1050,1050,20.55,03,09,S21,YY000000,1,,,,,
1728695560200,TK1BC52001,20020002039090000,20171007031809,230,10.81,1050,1050,1050,20.62,03,10,S25,AQ1451H5,1,33,QSA,20171210,A,
1728695560300,TK1BC52001,20020002039090000,20171007033749,230,10.81,1050,1050,1050,20.62,03,10,H32,AQ1451H5,1,33,QSA,20171210,A,
1728695560500,TK1BC46002,20020002039090000,20171007035500,230,10.81,1050,1050,1050,20.5,03,11,H32,AQ1451H5,1,43,QSA,20170920,A,
1728695560600,TK1BC52001,20020002039090000,20171007040100,230,9.12,1050,1050,1050,17.4,03,10,H32,AQ1451H5,1,33,QSA,20171210,A,
1728695560700, ,20020002039090000,20171007040900,224,9,1044,1050,1050,16.54,03,09,H32,AQ1451H9,1,,,,,
1728695565100,,20020002039090000,20171007030400,230,10.83,1050,1050,1050,20.61,03,09,S21,YY000000,1,,,,,
1728695565200,TK1BC52001,20020002039090000,20171007031333,230,10.82,1050,1050,1050,20.6,03,00,S21,AQ1451H5,1,33,QSA,20171210,A,
1728695565300,TK1BC52001,20020002039090000,20171007032409,230,10.82,1050,1050,1050,20.65,03,10,H32,AQ1451H5,1,33,QSA,20171210,A,
1728695565400,TK1BC52001,20020002039090000,20171007034309,230,10.83,1050,1050,1050,20.65,03,10,H32,AQ1451H5,1,33,QSA,20171210,A,
1728695565500,TK1BC52001,20020002039090000,20171007034900,230,8.44,1050,1050,1050,16,03,10,H32,AQ1451H5,1,33,QSA,20171210,A,
1728695565600,TK1BC52001,20020002039090000,20171007035500,230,8.45,1050,1050,1050,16.13,03,10,H32,AQ1451H5,1,33,QSA,20171210,A,
1728695565700,TK1BC52001,20020002039090000,20171007040100,230,8.44,1050,1050,1050,16.1,03,10,H32,AQ1451H5,1,33,QSA,20171210,A,
1728695565800, ,20020002039090000,20171007040800,224,9,1044,1050,1050,16.54,03,09,H32,AQ1451H9,1,,,,,
1728695660100,,20020002H00000200,20171008000921,230,10.81,1250,1250,1250,24.77,03,19,H32,AN1122Z1,1,,,,,
1728695665100,,20020002H00000200,20171008000911,230,10.83,1250,1250,1250,24.83,03,19,H32,AN1122Z1,1,,,,,
1728696060600, ,20020002H00000200,20171008042800,224,8.2,1244,1250,1250,18.28,03,19,H32,AN1122Z1,1,,,,,
1728696065500, ,20020002H00000200,20171008042900,224,8.1,1244,1250,1250,17.95,03,19,H32,AN1122Z1,1,,,,,
1728696560100, ,20020002080090000,20171008092532,230,10.72,1250,1250,1350,24.82,03,19,H32,AN1122Z1,1,,,,,
1728696565100, ,20020002080090000,20171008093028,230,8.46,1150,1150,1250,18.55,03,19,H32,AN1122Z1,1,,,,,
1728696760500,O7B0001094,B0030002300000300,20171008124255,230,9.92,1050,1050,1050,18.88,08,00,S21,AN1122Z1,1,45,QZA,20171031,C,
1728696765800,,20020002030050000,20171008124043,230,9.93,1050,1050,1050,18.91,03,09,S21,AN1122Z1,1,,,,,
1728696860100,O7E0002220,20020002H00000300,20171008125139,226,10.81,1046,1050,1050,20.35,03,11,H32,AN1122Z1,1,43,QZA,20170930,Y,
1728696860700,,20020002030050000,20171008134007,230,10.48,1050,1050,1050,20.05,03,19,H32,AN1122Z1,1,,,,,
1728696865100, ,20020002030050000,20171008124913,222,10.5,1042,1050,1050,19.75,03,19,H32,AN1122Z1,1,,,,,
1728696865800,,20020002030050000,20171008134409,230,10.5,1050,1050,1050,20.14,03,19,H32,AN1122Z1,1,,,,,
1728696950200,Q5S0000049,200300360000A2705,20171007093600,230,10.4,1100,1100,1100,20.15,08,02,H33,IH2551A1,1,,,,,
1728696955200,Q5S0000049,200300360000A2705,20171007093600,230,10.41,1100,1100,1100,20,08,02,H33,IH2551A1,1,,,,,
1728699150500,Q3S0000058,200300360000A57G0,20171008115900,230,10.32,1100,1100,1100,20.1,08,02,H33,IH4552A1,1,,,,,
1728699150600,Q3S0000058,200300360000A57G0,20171008120900,230,10.31,1100,1100,1100,20.1,08,02,H33,IH4552A1,1,,,,,
1728699150700,Q3S0000058,200300360000A57G0,20171008121907,230,10.32,1100,1100,1100,20.1,08,02,H33,IH4552A1,1,,,,,
1728699155600,Q3S0000058,200300360000A57G0,20171008120900,230,10.32,1100,1100,1100,19.8,08,02,H33,IH4552A1,1,,,,,
1728699155700,Q3S0000058,200300360000A57G0,20171008121847,230,10.32,1100,1100,1100,19.8,08,02,H33,IH4552A1,1,,,,,
1728699350300,Q3S0000058,200300360000A57G0,20171008140400,230,10.31,1100,1100,1100,20.1,08,02,H33,IH4552A1,1,,,,,
1728699355300,Q3S0000058,200300360000A57G0,20171008140300,230,10.31,1100,1100,1100,19.8,08,02,H33,IH4552A1,1,,,,,
1728699355400,Q3S0000058,200300360000A57G0,20171008141200,230,10.32,1100,1100,1100,19.8,08,02,H33,IH4552A1,1,,,,,
1728699550200,Q3S0000058,200300360000A57G0,20171008162100,230,10.31,1100,1100,1100,20.1,08,12,H33,IH4552A1,1,,,,,
1728699550400,Q3S0000058,200300360000A57G0,20171008164100,230,10.31,1100,1100,1100,20.1,08,12,H33,IH4552A1,1,,,,,
1728699550500,Q3S0000058,200300360000A57G0,20171008165000,230,10.32,1100,1100,1100,20.1,08,12,H33,IH4552A1,1,,,,,
1728699550600,Q3S0000058,200300360000A57G0,20171008170029,230,10.32,1100,1100,1100,20.1,08,12,H33,IH4552A1,1,,,,,
1728699555400,Q3S0000058,200300360000A57G0,20171008163900,230,10.31,1100,1100,1100,19.8,08,12,H33,IH4552A1,1,,,,,
1728699555500,Q3S0000058,200300360000A57G0,20171008164800,230,10.31,1100,1100,1100,19.8,08,12,H33,IH4552A1,1,,,,,
1728699555600,Q3S0000058,200300360000A57G0,20171008165817,230,10.31,1100,1100,1100,19.8,08,12,H33,IH4552A1,1,,,,,
1728699650100,Q3S0000058,200300360000A57G0,20171008172100,230,10.31,1100,1100,1100,20.1,08,12,H33,IH4552A1,1,,,,,
1728699650200,Q3S0000058,200300360000A57G0,20171008173311,230,10.31,1100,1100,1100,20.1,08,12,H33,IH4552A1,1,,,,,
1728699650300,Q3S0000058,200300360000A57G0,20171008174514,230,10.31,1100,1100,1100,20.1,08,12,H33,IH4552A1,1,,,,,
1728699655100,Q3S0000058,200300360000A57G0,20171008172154,230,10.31,1100,1100,1100,19.8,08,12,H33,IH4552A1,1,,,,,
1728699655200,Q3S0000058,200300360000A57G0,20171008173314,230,10.3,1100,1100,1100,19.8,08,12,H33,IH4552A1,1,,,,,
1728699655300,Q3S0000058,200300360000A57G0,20171008174836,230,10.31,1100,1100,1100,19.8,08,12,H33,IH4552A1,1,,,,,
1728699765300,TK1B669005,20020002030050000,20171007073549,230,10.82,1050,1050,1050,20.77,03,11,H32,DQ1063H1,1,42,QZA,20171125,A,
1728699765800,TK1B669005,20020002030050000,20171007082429,230,10.42,1050,1050,1050,19.83,03,00,S21,DQ1063H1,1,42,QZA,20171125,A,
1728699860400,TK4B677005,20020002030050000,20171007090800,226,10.81,946,950,950,18.33,03,01,S25,AQ1060H5,1,43,QZA,20171031,A,
1728699865400,TK4B690003,20020002030050050,20171007085700,226,10.82,946,950,950,18.49,03,10,S25,AQ1060H5,1,43,QZA,20171031,A,
1728699960800,I7W0051270,20020000000000000,20171007103500,230,10.81,950,950,950,18.55,03,01,H32,AP1056E1,1,43,QMB,20171130,C,
1728699965900,I7W0051256,20020000000000000,20171007104000,230,10.83,950,950,950,18.58,03,01,H32,AP1056E1,1,43,QMB,20171130,C,
1728700050600,L6S0000023,20020003040000000,20171009091709,230,8.1,1210,1200,1210,18.05,03,10,H32,AP1055E5,1,41,YWA,20161231,A,
1728700050700, ,200300050D0000000,20171009092700,224,9,1194,1200,1200,18.97,08,09,S25,YY000000,1,,,,,
1728700055700, ,200300050D0000000,20171009092600,224,9,1194,1200,1200,18.97,08,09,S25,YY000000,1,,,,,
1728700160600, ,20020000000000000,20171008000113,230,10.68,1250,1250,1350,24.85,03,19,H32,AN1122Z1,1,,,,,
1728700165600, ,20020000000000000,20171008000101,230,10.7,1250,1250,1350,24.79,03,19,H32,AN1122Z1,1,,,,,
1728700260100,L7BC014573,20020003040000000,20171008044000,222,10.8,1242,1250,1250,23.98,03,01,H32,DP0161D1,1,43,QZA,20170930,Y,
1728700260600,L9XXX00012,200300050C00000F0,20171008053152,230,8.82,1250,1150,1250,19.89,08,01,H32,DP0161D1,1,46,QZA,20190228,C,
1728700365300,I7A0028996,20020000000000000,20171006201828,230,10.81,1350,1350,1350,26.47,03,00,S21,DT0145D1,1,43,QEA,20171007,A,
1728700450100,,20030002030050000,20171009150700,222,9,1192,1200,1200,18.75,08,09,S25,AP1056E1,1,,,,,
1728700450200,TK2B531001,20030002030030000,20171009151800,222,10.78,1192,1200,1200,22.48,08,12,H33,DI1160G1,1,43,QSA,20171017,A,
1728700450300,TK2B531001,20030002030030000,20171009153000,222,10.78,1192,1200,1200,22.46,08,10,H33,DI1160G1,1,43,QSA,20171017,A,
1728700450400,TK2B531001,20030002030030000,20171009154200,222,10.78,1192,1200,1200,22.47,08,12,H33,DI1160G1,1,43,QSA,20171017,A,
1728700450500,TK2B531001,20030002030030000,20171009155400,222,10.79,1192,1200,1200,22.48,08,10,S25,DI1160G1,1,43,QSA,20171017,A,
1728700450600,T7B0002358,20030002030050000,20171009160400,222,10.78,1192,1200,1200,22.46,08,01,H33,AQ1060H5,1,43,QZA,20171130,C,
1728700455100,,20030002030030000,20171009150700,222,9,1192,1200,1200,18.75,08,09,S25,AP1056E1,1,,,,,
1728700455200,TK2B531001,20030002030030000,20171009151800,222,10.78,1192,1200,1200,22.46,08,12,H33,DI1160G1,1,43,QSA,20171017,A,
1728700455300,TK2B531001,20030002030030000,20171009153000,222,10.79,1192,1200,1200,22.48,08,12,H33,DI1160G1,1,43,QSA,20171017,A,
1728700455400,TK2B531001,20030002030030000,20171009154200,222,10.78,1192,1200,1200,22.46,08,12,H33,DI1160G1,1,43,QSA,20171017,A,
1728700455500,TK2B531001,20030002030030000,20171009155300,222,10.78,1192,1200,1200,22.45,08,10,S25,DI1160G1,1,43,QSA,20171017,A,
1728700455600, ,20030002030030000,20171009160400,222,10.78,1192,1200,1200,22.46,08,09,S25,AQ1060H5,1,,,,,
1728700550100, ,20030002030030000,20171009161500,222,10.79,1192,1200,1200,22.48,08,09,S25,AQ1060H5,1,,,,,
1728700550200,TK2B531001,20030002030030000,20171009162800,222,10.77,1192,1200,1200,22.43,08,10,H33,DI1160G1,1,43,QSA,20171017,A,
1728700550300,TK2B531001,20030002030030000,20171009163700,222,8.74,1192,1200,1200,18.21,08,10,H33,DI1160G1,1,43,QSA,20171017,A,
